#Wave,F560W,F770W,F1000W,F1130W,F1280W,F1500W,F1800W,F2100W,F2550W
#micron,el/phot,el/phot,el/phot,el/phot,el/phot,el/phot,el/phot,el/phot,el/phot
10.912,0,0,0.1575,0.1138,0,0,0,0,0
10.918,0,0,0.1426,0.1208,0,0,0,0,0
10.924,0,0,0.1292,0.1287,0,0,0,0,0
10.93,0,0,0.1166,0.1369,0,0,0,0,0
10.935,0,0,0.1041,0.1451,0,0,0,0,0
10.941,0,0,0.0923,0.1536,0,0,0,0,0
10.947,0,0,0.0834,0.1627,0,0,0,0,0
10.953,0,0,0.0744,0.1718,0,0,0,0,0
10.959,0,0,0.0655,0.1809,0,0,0,0,0
10.964,0,0,0.0586,0.1901,0,0,0,0,0
10.97,0,0,0.0524,0.1993,0,0,0,0,0
10.976,0,0,0.0461,0.2085,0,0,0,0,0
10.982,0,0,0.0405,0.2175,0,0,0,0,0
10.988,0,0,0.0363,0.2262,0,0,0,0,0
10.993,0,0,0.0321,0.2349,0,0,0,0,0
10.999,0,0,0.0278,0.2435,0,0,0,0,0
11.005,0,0,0.0249,0.2514,0,0,0,0,0
11.011,0,0,0.0222,0.2591,0,0,0,0,0
11.017,0,0,0.0194,0.2668,0,0,0,0,0
11.022,0,0,0.0171,0.274,0,0,0,0,0
11.028,0,0,0.0154,0.2804,0,0,0,0,0
11.034,0,0,0.0136,0.2868,0,0,0,0,0
11.04,0,0,0.0119,0.2932,0,0,0,0,0
11.046,0,0,0.0108,0.298,0,0,0,0,0
11.051,0,0,0.0097,0.3028,0,0,0,0,0
11.057,0,0,0.0087,0.3075,0,0,0,0,0
11.063,0,0,0.0078,0.3115,0,0,0,0,0
11.069,0,0,0.0071,0.3149,0,0,0,0,0
11.075,0,0,0.0065,0.3182,0,0,0,0,0
11.08,0,0,0.0058,0.3214,0,0,0,0,0
11.086,0,0,0.0053,0.3238,0.0001,0,0,0,0
11.092,0,0,0.0049,0.3262,0.0001,0,0,0,0
11.098,0,0,0.0044,0.3287,0.0001,0,0,0,0
11.104,0,0,0.004,0.3306,0.0001,0,0,0,0
11.109,0,0,0.0037,0.3324,0.0002,0,0,0,0
11.115,0,0,0.0033,0.3341,0.0002,0,0,0,0
11.121,0,0,0.003,0.3358,0.0003,0,0,0,0
11.127,0,0,0.0028,0.337,0.0003,0,0,0,0
11.133,0,0,0.0026,0.3383,0.0004,0,0,0,0
11.138,0,0,0.0023,0.3395,0.0005,0,0,0,0
11.144,0,0,0.0021,0.3405,0.0005,0,0,0,0
11.15,0,0,0.002,0.3414,0.0006,0,0,0,0
11.156,0,0,0.0018,0.3422,0.0007,0,0,0,0
11.162,0,0,0.0017,0.343,0.0008,0,0,0,0
11.167,0,0,0.0016,0.3435,0.001,0,0,0,0
11.173,0,0,0.0015,0.344,0.0011,0,0,0,0
11.179,0,0,0.0013,0.3445,0.0012,0,0,0,0
11.185,0,0,0.0013,0.3448,0.0014,0,0,0,0
11.191,0,0,0.0012,0.345,0.0015,0,0,0,0
11.196,0,0,0.0011,0.3452,0.0017,0,0,0,0
11.202,0,0,0.001,0.3454,0.0019,0,0,0,0
11.208,0,0,0.0009,0.3453,0.0021,0,0,0,0
11.214,0,0,0.0009,0.3453,0.0022,0,0,0,0
11.22,0,0,0.0008,0.3453,0.0024,0,0,0,0
11.225,0,0,0.0008,0.3451,0.0026,0,0,0,0
11.231,0,0,0.0007,0.3449,0.0028,0,0,0,0
11.237,0,0,0.0007,0.3447,0.003,0,0,0,0
11.243,0,0,0.0006,0.3444,0.0032,0,0,0,0
11.249,0,0,0.0006,0.344,0.0034,0,0,0,0
11.254,0,0,0.0005,0.3437,0.0036,0,0,0,0
11.26,0,0,0.0005,0.3434,0.0038,0,0,0,0
11.266,0,0,0.0005,0.343,0.004,0,0,0,0
11.272,0,0,0.0005,0.3426,0.0042,0,0,0,0
11.278,0,0,0.0004,0.3423,0.0044,0,0,0,0
11.283,0,0,0.0004,0.3419,0.0045,0,0,0,0
11.289,0,0,0.0004,0.3416,0.0047,0,0,0,0
11.295,0,0,0.0004,0.3412,0.0049,0,0,0,0
11.301,0,0,0.0004,0.3409,0.0051,0,0,0,0
11.307,0,0,0.0004,0.3406,0.0053,0,0,0,0
11.312,0,0,0.0003,0.3403,0.0056,0,0,0,0
11.318,0,0,0.0003,0.3401,0.0058,0,0,0,0
11.324,0,0,0.0003,0.3399,0.006,0,0,0,0
11.33,0,0,0.0003,0.3397,0.0062,0,0,0,0
11.336,0,0,0.0003,0.3396,0.0065,0,0,0,0
11.341,0,0,0.0002,0.3395,0.0067,0,0,0,0
11.347,0,0,0.0002,0.3396,0.007,0,0,0,0
11.353,0,0,0.0002,0.3396,0.0073,0,0,0,0
11.359,0,0,0.0002,0.3397,0.0077,0,0,0,0
11.365,0,0,0.0002,0.3399,0.0081,0,0,0,0
11.37,0,0,0.0002,0.3401,0.0085,0,0,0,0
11.376,0,0,0.0002,0.3404,0.0089,0,0,0,0
11.382,0,0,0.0002,0.3407,0.0094,0,0,0,0
11.388,0,0,0.0002,0.341,0.01,0,0,0,0
11.394,0,0,0.0002,0.3413,0.0106,0,0,0,0
11.399,0,0,0.0002,0.3417,0.0112,0,0,0,0
11.405,0,0,0.0002,0.3421,0.0119,0,0,0,0
11.411,0,0,0.0002,0.3425,0.0127,0,0,0,0
11.417,0,0,0.0002,0.3429,0.0135,0,0,0,0
11.423,0,0,0.0002,0.3433,0.0144,0,0,0,0
11.428,0,0,0.0002,0.3437,0.0155,0,0,0,0
11.434,0,0,0.0002,0.3442,0.0166,0,0,0,0
11.44,0,0,0.0002,0.3446,0.0177,0,0,0,0
11.446,0,0,0.0002,0.345,0.0194,0,0,0,0
11.452,0,0,0.0002,0.3453,0.0211,0,0,0,0
11.457,0,0,0.0002,0.3457,0.0228,0,0,0,0
11.463,0,0,0.0002,0.346,0.0249,0,0,0,0
11.469,0,0,0.0001,0.3461,0.0274,0,0,0,0
11.475,0,0,0.0001,0.3463,0.0298,0,0,0,0
11.481,0,0,0.0001,0.3465,0.0324,0,0,0,0
11.486,0,0,0.0001,0.3464,0.0358,0,0,0,0
11.492,0,0,0.0001,0.3462,0.0393,0,0,0,0
11.498,0,0,0.0001,0.3461,0.0427,0,0,0,0
11.504,0,0,0.0001,0.3458,0.047,0,0,0,0
11.51,0,0,0.0001,0.3454,0.0518,0,0,0,0
11.515,0,0,0.0001,0.3451,0.0566,0,0,0,0
11.521,0,0,0,0.3444,0.0619,0,0,0,0
11.527,0,0,0,0.3427,0.0694,0,0,0,0
11.533,0,0,0,0.341,0.0768,0,0,0,0
11.539,0,0,0,0.3394,0.0843,0,0,0,0
11.544,0,0,0,0.3365,0.0934,0,0,0,0
11.55,0,0,0,0.3334,0.103,0,0,0,0
11.556,0,0,0,0.3302,0.1126,0,0,0,0
11.562,0,0,0,0.3266,0.1228,0,0,0,0
11.568,0,0,0,0.3217,0.1344,0,0,0,0
11.573,0,0,0,0.3169,0.146,0,0,0,0
11.579,0,0,0,0.3121,0.1576,0,0,0,0
11.585,0,0,0,0.3056,0.1707,0,0,0,0
11.591,0,0,0,0.2987,0.1841,0,0,0,0
11.597,0,0,0,0.2919,0.1975,0,0,0,0
11.602,0,0,0,0.2841,0.2108,0,0,0,0
11.608,0,0,0,0.2749,0.2241,0,0,0,0
11.614,0,0,0,0.2657,0.2374,0,0,0,0
11.62,0,0,0,0.2565,0.2507,0,0,0,0
11.626,0,0,0,0.2465,0.262,0,0,0,0
11.631,0,0,0,0.2364,0.2733,0,0,0,0
11.637,0,0,0,0.2264,0.2846,0,0,0,0
11.643,0,0,0,0.2161,0.2945,0,0,0,0
11.649,0,0,0,0.2057,0.3033,0,0,0,0
11.655,0,0,0,0.1952,0.312,0,0,0,0
11.66,0,0,0,0.1848,0.3205,0,0,0,0
11.666,0,0,0,0.1747,0.3257,0,0,0,0
11.672,0,0,0,0.1645,0.3308,0,0,0,0
11.678,0,0,0,0.1544,0.336,0,0,0,0
11.684,0,0,0,0.1451,0.3392,0,0,0,0
11.689,0,0,0,0.1364,0.3411,0,0,0,0
11.695,0,0,0,0.1277,0.343,0,0,0,0
11.701,0,0,0,0.1192,0.3448,0,0,0,0
11.707,0,0,0,0.1117,0.3455,0,0,0,0
11.713,0,0,0,0.1042,0.3463,0,0,0,0
11.718,0,0,0,0.0968,0.3471,0,0,0,0
11.724,0,0,0,0.0902,0.3473,0,0,0,0
11.73,0,0,0,0.0839,0.3473,0,0,0,0
11.736,0,0,0,0.0777,0.3473,0,0,0,0
11.742,0,0,0,0.0718,0.3472,0,0,0,0
11.747,0,0,0,0.0671,0.347,0,0,0,0
11.753,0,0,0,0.0624,0.3468,0,0,0,0
11.759,0,0,0,0.0577,0.3465,0,0,0,0
11.765,0,0,0,0.0539,0.3464,0,0,0,0
11.771,0,0,0,0.0503,0.3463,0,0,0,0
11.776,0,0,0,0.0466,0.3462,0,0,0,0
11.782,0,0,0,0.0433,0.3461,0,0,0,0
11.788,0,0,0,0.0404,0.346,0,0,0,0
11.794,0,0,0,0.0374,0.346,0,0,0,0
11.8,0,0,0,0.0345,0.3459,0,0,0,0
11.805,0,0,0,0.0322,0.346,0,0,0,0
11.811,0,0,0,0.0299,0.346,0,0,0,0
11.817,0,0,0,0.0276,0.3461,0,0,0,0
11.823,0,0,0,0.0256,0.3461,0,0,0,0
11.829,0,0,0,0.024,0.3462,0,0,0,0
11.834,0,0,0,0.0224,0.3463,0,0,0,0
11.84,0,0,0,0.0208,0.3464,0,0,0,0
11.846,0,0,0,0.0194,0.3464,0,0,0,0
11.852,0,0,0,0.0181,0.3465,0,0,0,0
11.858,0,0,0,0.0168,0.3466,0,0,0,0
11.863,0,0,0,0.0156,0.3467,0,0,0,0
11.869,0,0,0,0.0146,0.3468,0,0,0,0
11.875,0,0,0,0.0135,0.3469,0,0,0,0
11.881,0,0,0,0.0125,0.347,0,0,0,0
11.887,0,0,0,0.0117,0.3472,0,0,0,0
11.892,0,0,0,0.0109,0.3473,0,0,0,0
11.898,0,0,0,0.0101,0.3474,0,0,0,0
11.904,0,0,0,0.0094,0.3475,0,0,0,0
11.91,0,0,0,0.0088,0.3476,0,0,0,0
11.916,0,0,0,0.0082,0.3478,0,0,0,0
11.921,0,0,0,0.0076,0.3479,0,0,0,0
11.927,0,0,0,0.0071,0.348,0,0,0,0
11.933,0,0,0,0.0066,0.3481,0,0,0,0
11.939,0,0,0,0.0061,0.3482,0,0,0,0
11.945,0,0,0,0.0057,0.3483,0,0,0,0
11.95,0,0,0,0.0053,0.3485,0,0,0,0
11.956,0,0,0,0.0049,0.3486,0,0,0,0
11.962,0,0,0,0.0045,0.3487,0,0,0,0
11.968,0,0,0,0.0042,0.3488,0,0,0,0
11.974,0,0,0,0.004,0.349,0,0,0,0
11.979,0,0,0,0.0037,0.3491,0,0,0,0
11.985,0,0,0,0.0034,0.3492,0,0,0,0
11.991,0,0,0,0.0032,0.3494,0,0,0,0
11.997,0,0,0,0.0029,0.3496,0,0,0,0
12.003,0,0,0,0.0027,0.3497,0,0,0,0
12.008,0,0,0,0.0025,0.3497,0,0,0,0
12.014,0,0,0,0.0023,0.3498,0,0,0,0
12.02,0,0,0,0.0021,0.3499,0,0,0,0
12.026,0,0,0,0.002,0.3499,0,0,0,0
12.032,0,0,0,0.0018,0.35,0,0,0,0
12.037,0,0,0,0.0017,0.35,0,0,0,0
12.043,0,0,0,0.0016,0.3501,0,0,0,0
12.049,0,0,0,0.0015,0.3502,0,0,0,0
12.055,0,0,0,0.0013,0.3502,0,0,0,0
12.061,0,0,0,0.0012,0.3503,0,0,0,0
12.066,0,0,0,0.0011,0.3503,0,0,0,0
12.072,0,0,0,0.001,0.3503,0,0,0,0
12.078,0,0,0,0.0009,0.3504,0,0,0,0
12.084,0,0,0,0.0009,0.3504,0,0,0,0
12.09,0,0,0,0.0008,0.3503,0,0,0,0
12.095,0,0,0,0.0007,0.3503,0,0,0,0
12.101,0,0,0,0.0006,0.3503,0,0,0,0
12.107,0,0,0,0.0006,0.3502,0,0,0,0
12.113,0,0,0,0.0005,0.3502,0,0,0,0
12.119,0,0,0,0.0005,0.3501,0,0,0,0
12.124,0,0,0,0.0004,0.35,0,0,0,0
12.13,0,0,0,0.0004,0.3499,0,0,0,0
12.136,0,0,0,0.0003,0.3498,0,0,0,0
12.142,0,0,0,0.0003,0.3497,0,0,0,0
12.148,0,0,0,0.0003,0.3495,0,0,0,0
12.153,0,0,0,0.0002,0.3493,0,0,0,0
12.159,0,0,0,0.0002,0.3491,0,0,0,0
12.165,0,0,0,0.0002,0.3489,0,0,0,0
12.171,0,0,0,0.0002,0.3487,0,0,0,0
12.177,0,0,0,0.0001,0.3485,0,0,0,0
12.182,0,0,0,0.0001,0.3483,0,0,0,0
12.188,0,0,0,0.0001,0.348,0,0,0,0
12.194,0,0,0,0.0001,0.3478,0,0,0,0
12.2,0,0,0,0.0001,0.3475,0,0,0,0
12.206,0,0,0,0.0001,0.3473,0,0,0,0
12.211,0,0,0,0.0001,0.347,0,0,0,0
12.217,0,0,0,0.0001,0.3467,0,0,0,0
12.223,0,0,0,0.0001,0.3464,0,0,0,0
12.229,0,0,0,0.0001,0.3461,0,0,0,0
12.235,0,0,0,0,0.3458,0,0,0,0
12.24,0,0,0,0,0.3455,0,0,0,0
12.246,0,0,0,0,0.3452,0,0,0,0
12.252,0,0,0,0,0.3449,0,0,0,0
12.258,0,0,0,0,0.3445,0,0,0,0
12.264,0,0,0,0,0.3442,0,0,0,0
12.269,0,0,0,0,0.3439,0,0,0,0
12.275,0,0,0,0,0.3436,0,0,0,0
12.281,0,0,0,0,0.3432,0,0,0,0
12.287,0,0,0,0,0.3429,0,0,0,0
12.293,0,0,0,0,0.3426,0,0,0,0
12.298,0,0,0,0,0.3423,0,0,0,0
12.304,0,0,0,0,0.342,0,0,0,0
12.31,0,0,0,0,0.3418,0,0,0,0
12.316,0,0,0,0,0.3415,0,0,0,0
12.322,0,0,0,0,0.3412,0,0,0,0
12.327,0,0,0,0,0.341,0,0,0,0
12.333,0,0,0,0,0.3407,0,0,0,0
12.339,0,0,0,0,0.3404,0,0,0,0
12.345,0,0,0,0,0.3402,0,0,0,0
12.351,0,0,0,0,0.3401,0,0,0,0
12.356,0,0,0,0,0.3399,0,0,0,0
12.362,0,0,0,0,0.3397,0,0,0,0
12.368,0,0,0,0,0.3395,0,0,0,0
12.374,0,0,0,0,0.3394,0,0,0,0
12.38,0,0,0,0,0.3392,0,0,0,0
12.385,0,0,0,0,0.3392,0,0,0,0
12.391,0,0,0,0,0.3392,0,0,0,0
12.397,0,0,0,0,0.3391,0,0,0,0
12.403,0,0,0,0,0.3392,0,0,0,0
12.409,0,0,0,0,0.3392,0,0,0,0
12.414,0,0,0,0,0.3393,0,0,0,0
12.42,0,0,0,0,0.3394,0,0,0,0
12.426,0,0,0,0,0.3395,0,0,0,0
12.432,0,0,0,0,0.3396,0,0,0,0
12.438,0,0,0,0,0.3397,0,0,0,0
12.443,0,0,0,0,0.3399,0,0,0,0
12.449,0,0,0,0,0.3401,0,0,0,0
12.455,0,0,0,0,0.3404,0,0,0,0
12.461,0,0,0,0,0.3406,0,0,0,0
12.467,0,0,0,0,0.3408,0,0,0,0
12.472,0,0,0,0,0.3411,0,0,0,0
12.478,0,0,0,0,0.3413,0,0,0,0
12.484,0,0,0,0,0.3416,0,0,0,0
12.49,0,0,0,0,0.3419,0,0,0,0
12.496,0,0,0,0,0.3422,0,0,0,0
12.501,0,0,0,0,0.3425,0,0,0,0
12.507,0,0,0,0,0.3428,0,0,0,0
12.513,0,0,0,0,0.3432,0,0,0,0
12.519,0,0,0,0,0.3436,0,0,0,0
12.525,0,0,0,0,0.344,0,0,0,0
12.53,0,0,0,0,0.3443,0,0,0,0
12.536,0,0,0,0,0.3447,0,0,0,0
12.542,0,0,0,0,0.345,0,0,0,0
12.548,0,0,0,0,0.3454,0,0,0,0
12.554,0,0,0,0,0.3457,0,0,0,0
12.559,0,0,0,0,0.3461,0,0,0,0
12.565,0,0,0,0,0.3463,0,0,0,0
12.571,0,0,0,0,0.3466,0,0,0,0
12.577,0,0,0,0,0.3468,0,0,0,0
12.583,0,0,0,0,0.3471,0,0,0,0
12.588,0,0,0,0,0.3473,0,0,0,0
12.594,0,0,0,0,0.3475,0,0,0,0
12.6,0,0,0,0,0.3477,0,0,0,0
12.606,0,0,0,0,0.3479,0,0,0,0
12.612,0,0,0,0,0.348,0,0,0,0
12.617,0,0,0,0,0.3482,0,0,0,0
12.623,0,0,0,0,0.3483,0,0,0,0
12.629,0,0,0,0,0.3483,0,0,0,0
12.635,0,0,0,0,0.3484,0,0,0,0
12.641,0,0,0,0,0.3484,0,0,0,0
12.646,0,0,0,0,0.3485,0,0,0,0
12.652,0,0,0,0,0.3485,0,0,0,0
12.658,0,0,0,0,0.3485,0,0,0,0
12.664,0,0,0,0,0.3484,0,0,0,0
12.67,0,0,0,0,0.3484,0,0,0,0
12.675,0,0,0,0,0.3483,0,0,0,0
12.681,0,0,0,0,0.3482,0,0,0,0
12.687,0,0,0,0,0.3481,0,0,0,0
12.693,0,0,0,0,0.348,0,0,0,0
12.699,0,0,0,0,0.3479,0,0,0,0
12.704,0,0,0,0,0.3478,0,0,0,0
12.71,0,0,0,0,0.3477,0,0,0,0
12.716,0,0,0,0,0.3476,0,0,0,0
12.722,0,0,0,0,0.3474,0,0,0,0
12.728,0,0,0,0,0.3472,0,0,0,0
12.733,0,0,0,0,0.347,0,0,0,0
12.739,0,0,0,0,0.3468,0,0,0,0
12.745,0,0,0,0,0.3466,0,0,0,0
12.751,0,0,0,0,0.3464,0,0,0,0
12.757,0,0,0,0,0.3462,0,0,0,0
12.762,0,0,0,0,0.346,0,0,0,0
12.768,0,0,0,0,0.3458,0,0,0,0
12.774,0,0,0,0,0.3456,0.0001,0,0,0
12.78,0,0,0,0,0.3454,0.0001,0,0,0
12.786,0,0,0,0,0.3453,0.0001,0,0,0
12.791,0,0,0,0,0.3451,0.0001,0,0,0
12.797,0,0,0,0,0.3449,0.0001,0,0,0
12.803,0,0,0,0,0.3448,0.0002,0,0,0
12.809,0,0,0,0,0.3447,0.0002,0,0,0
12.815,0,0,0,0,0.3445,0.0002,0,0,0
12.82,0,0,0,0,0.3444,0.0002,0,0,0
12.826,0,0,0,0,0.3444,0.0002,0,0,0
12.832,0,0,0,0,0.3443,0.0002,0,0,0
12.838,0,0,0,0,0.3443,0.0003,0,0,0
12.844,0,0,0,0,0.3443,0.0003,0,0,0
12.849,0,0,0,0,0.3443,0.0003,0,0,0
12.855,0,0,0,0,0.3444,0.0003,0,0,0
12.861,0,0,0,0,0.3444,0.0003,0,0,0
12.867,0,0,0,0,0.3445,0.0003,0,0,0
12.873,0,0,0,0,0.3445,0.0003,0,0,0
12.878,0,0,0,0,0.3446,0.0004,0,0,0
12.884,0,0,0,0,0.3447,0.0004,0,0,0
12.89,0,0,0,0,0.3448,0.0004,0,0,0
12.896,0,0,0,0,0.345,0.0004,0,0,0
12.902,0,0,0,0,0.3451,0.0005,0,0,0
12.907,0,0,0,0,0.3452,0.0005,0,0,0
12.913,0,0,0,0,0.3454,0.0005,0,0,0
12.919,0,0,0,0,0.3455,0.0006,0,0,0
12.925,0,0,0,0,0.3457,0.0006,0,0,0
12.931,0,0,0,0,0.3459,0.0007,0,0,0
12.936,0,0,0,0,0.3461,0.0007,0,0,0
12.942,0,0,0,0,0.3463,0.0007,0,0,0
12.948,0,0,0,0,0.3465,0.0008,0,0,0
12.954,0,0,0,0,0.3468,0.0008,0,0,0
12.96,0,0,0,0,0.347,0.0009,0,0,0
12.965,0,0,0,0,0.3472,0.0009,0,0,0
12.971,0,0,0,0,0.3475,0.001,0,0,0
12.977,0,0,0,0,0.3477,0.001,0,0,0
12.983,0,0,0,0,0.3479,0.0011,0,0,0
12.989,0,0,0,0,0.3482,0.0011,0,0,0
12.994,0,0,0,0,0.3484,0.0012,0,0,0
13,0,0,0,0,0.3486,0.0012,0,0,0
13.006,0,0,0,0,0.3486,0.0013,0,0,0
13.012,0,0,0,0,0.3485,0.0014,0,0,0
13.018,0,0,0,0,0.3485,0.0015,0,0,0
13.023,0,0,0,0,0.3484,0.0015,0,0,0
13.029,0,0,0,0,0.3482,0.0016,0,0,0
13.035,0,0,0,0,0.3481,0.0017,0,0,0
13.041,0,0,0,0,0.3479,0.0018,0,0,0
13.047,0,0,0,0,0.3477,0.0019,0,0,0
13.052,0,0,0,0,0.3475,0.002,0,0,0
13.058,0,0,0,0,0.3473,0.0021,0,0,0
13.064,0,0,0,0,0.347,0.0023,0,0,0
13.07,0,0,0,0,0.3467,0.0024,0,0,0
13.076,0,0,0,0,0.3464,0.0025,0,0,0
13.081,0,0,0,0,0.3461,0.0026,0,0,0
13.087,0,0,0,0,0.3457,0.0028,0,0,0
13.093,0,0,0,0,0.3453,0.0029,0,0,0
13.099,0,0,0,0,0.345,0.0031,0,0,0
13.105,0,0,0,0,0.3446,0.0032,0,0,0
13.11,0,0,0,0,0.3442,0.0034,0,0,0
13.116,0,0,0,0,0.3438,0.0036,0,0,0
13.122,0,0,0,0,0.3434,0.0038,0,0,0
13.128,0,0,0,0,0.343,0.004,0,0,0
13.134,0,0,0,0,0.3426,0.0042,0,0,0
13.139,0,0,0,0,0.3422,0.0044,0,0,0
13.145,0,0,0,0,0.3418,0.0047,0,0,0
13.151,0,0,0,0,0.3414,0.005,0,0,0
13.157,0,0,0,0,0.3409,0.0053,0,0,0
13.163,0,0,0,0,0.3405,0.0056,0,0,0
13.168,0,0,0,0,0.3401,0.0059,0,0,0
13.174,0,0,0,0,0.3397,0.0062,0,0,0
13.18,0,0,0,0,0.3393,0.0066,0,0,0
13.186,0,0,0,0,0.3389,0.007,0,0,0
13.192,0,0,0,0,0.3385,0.0074,0,0,0
13.197,0,0,0,0,0.3381,0.0078,0,0,0
13.203,0,0,0,0,0.3378,0.0083,0,0,0
13.209,0,0,0,0,0.3374,0.0088,0,0,0
13.215,0,0,0,0,0.3371,0.0093,0,0,0
13.221,0,0,0,0,0.3367,0.0099,0,0,0
13.226,0,0,0,0,0.3364,0.0105,0,0,0
13.232,0,0,0,0,0.3361,0.0112,0,0,0
13.238,0,0,0,0,0.3358,0.0118,0,0,0
13.244,0,0,0,0,0.3355,0.0126,0,0,0
13.25,0,0,0,0,0.3352,0.0134,0,0,0
13.255,0,0,0,0,0.3349,0.0142,0,0,0
13.261,0,0,0,0,0.3347,0.0151,0,0,0
13.267,0,0,0,0,0.3344,0.0162,0,0,0
13.273,0,0,0,0,0.3342,0.0172,0,0,0
13.279,0,0,0,0,0.3339,0.0183,0,0,0
13.284,0,0,0,0,0.3337,0.0195,0,0,0
13.29,0,0,0,0,0.3334,0.0208,0,0,0
13.296,0,0,0,0,0.3332,0.0221,0,0,0
13.302,0,0,0,0,0.333,0.0235,0,0,0
13.308,0,0,0,0,0.3328,0.0251,0,0,0
13.313,0,0,0,0,0.3326,0.0268,0,0,0
13.319,0,0,0,0,0.3325,0.0284,0,0,0
13.325,0,0,0,0,0.3323,0.0303,0,0,0
13.331,0,0,0,0,0.3321,0.0323,0,0,0
13.337,0,0,0,0,0.332,0.0343,0,0,0
13.342,0,0,0,0,0.3318,0.0365,0,0,0
13.348,0,0,0,0,0.3317,0.039,0,0,0
13.354,0,0,0,0,0.3316,0.0414,0,0,0
13.36,0,0,0,0,0.3314,0.0439,0,0,0
13.366,0,0,0,0,0.3313,0.0468,0,0,0
13.371,0,0,0,0,0.3311,0.0498,0,0,0
13.377,0,0,0,0,0.331,0.0528,0,0,0
13.383,0,0,0,0,0.3308,0.0561,0,0,0
13.389,0,0,0,0,0.3307,0.0596,0,0,0
13.395,0,0,0,0,0.3306,0.0632,0,0,0
13.4,0,0,0,0,0.3304,0.0668,0,0,0
13.406,0,0,0,0,0.3302,0.071,0,0,0
13.412,0,0,0,0,0.33,0.0752,0,0,0
13.418,0,0,0,0,0.3298,0.0794,0,0,0
13.424,0,0,0,0,0.3296,0.0839,0,0,0
13.429,0,0,0,0,0.3294,0.0888,0,0,0
13.435,0,0,0,0,0.3292,0.0936,0,0,0
13.441,0,0,0,0,0.3289,0.0985,0,0,0
13.447,0,0,0,0,0.3286,0.1039,0,0,0
13.453,0,0,0,0,0.3284,0.1092,0,0,0
13.458,0,0,0,0,0.3281,0.1146,0,0,0
13.464,0,0,0,0,0.3278,0.1203,0,0,0
13.47,0,0,0,0,0.3274,0.1261,0,0,0
13.476,0,0,0,0,0.3271,0.1319,0,0,0
13.482,0,0,0,0,0.3268,0.1377,0,0,0
13.487,0,0,0,0,0.3264,0.1438,0,0,0
13.493,0,0,0,0,0.326,0.1498,0,0,0
13.499,0,0,0,0,0.3257,0.1559,0,0,0
13.505,0,0,0,0,0.3256,0.1621,0,0,0
13.511,0,0,0,0,0.3257,0.1684,0,0,0
13.516,0,0,0,0,0.3258,0.1748,0,0,0
13.522,0,0,0,0,0.3258,0.181,0,0,0
13.528,0,0,0,0,0.3258,0.1872,0,0,0
13.534,0,0,0,0,0.3259,0.1934,0,0,0
13.54,0,0,0,0,0.3259,0.1996,0,0,0
13.545,0,0,0,0,0.3259,0.2054,0,0,0
13.551,0,0,0,0,0.3259,0.2111,0,0,0
13.557,0,0,0,0,0.3259,0.2169,0,0,0
13.563,0,0,0,0,0.326,0.2224,0,0,0
13.569,0,0,0,0,0.326,0.2276,0,0,0
13.574,0,0,0,0,0.326,0.2329,0,0,0
13.58,0,0,0,0,0.326,0.2381,0,0,0
13.586,0,0,0,0,0.326,0.2426,0,0,0
13.592,0,0,0,0,0.3261,0.2471,0,0,0
13.598,0,0,0,0,0.3261,0.2516,0,0,0
13.603,0,0,0,0,0.3261,0.2557,0,0,0
13.609,0,0,0,0,0.3262,0.2595,0,0,0
13.615,0,0,0,0,0.3262,0.2633,0,0,0
13.621,0,0,0,0,0.3263,0.2671,0,0,0
13.627,0,0,0,0,0.3264,0.2701,0,0,0
13.632,0,0,0,0,0.3265,0.2732,0,0,0
13.638,0,0,0,0,0.3266,0.2764,0,0,0
13.644,0,0,0,0,0.3268,0.279,0,0,0
13.65,0,0,0,0,0.3269,0.2815,0,0,0
13.656,0,0,0,0,0.327,0.2839,0,0,0
13.661,0,0,0,0,0.3271,0.2863,0,0,0
13.667,0,0,0,0,0.3273,0.2882,0,0,0
13.673,0,0,0,0,0.3275,0.2901,0,0,0
13.679,0,0,0,0,0.3277,0.292,0,0,0
13.685,0,0,0,0,0.3279,0.2936,0,0,0
13.69,0,0,0,0,0.3281,0.2951,0,0,0
13.696,0,0,0,0,0.3283,0.2966,0,0,0
13.702,0,0,0,0,0.3285,0.2979,0,0,0
13.708,0,0,0,0,0.3287,0.299,0,0,0
13.714,0,0,0,0,0.329,0.3001,0,0,0
13.719,0,0,0,0,0.3292,0.3013,0,0,0
13.725,0,0,0,0,0.3294,0.3021,0,0,0
13.731,0,0,0,0,0.3297,0.303,0,0,0
13.737,0,0,0,0,0.3299,0.3038,0,0,0
13.743,0,0,0,0,0.3301,0.3046,0,0,0
13.748,0,0,0,0,0.3303,0.3053,0,0,0
13.754,0,0,0,0,0.3305,0.3059,0,0,0
13.76,0,0,0,0,0.3306,0.3066,0,0,0
13.766,0,0,0,0,0.3307,0.3071,0,0,0
13.772,0,0,0,0,0.3308,0.3076,0,0,0
13.777,0,0,0,0,0.3309,0.3082,0,0,0
13.783,0,0,0,0,0.3309,0.3087,0,0,0
13.789,0,0,0,0,0.3308,0.3091,0,0,0
13.795,0,0,0,0,0.3307,0.3095,0,0,0
13.801,0,0,0,0,0.3306,0.31,0,0,0
13.806,0,0,0,0,0.3303,0.3104,0,0,0
13.812,0,0,0,0,0.3299,0.3108,0,0,0
